"id","EntityName","ColumnName","Caption","Alignment","CreatedBy","CreatedDate","DefaultValue","DisplayMaskId","Editable","EditedBy","EditedDate","EntityId","IsRequired","OrderForForm","OrderForMassUpdate","OrderForQuickEntry","OrderForSearch","Ordinal","RoleId","ScreenName","SearchType","UserLevelEditable","UserLevelForm","UserLevelMassUpdate","UserLevelQuickEntry","UserLevelSave","UserLevelSearch","UserLevelVisible","TrackHistory","UserId","ViewId","Visible","Width","version"
"330","ARDocs","RefNum2","RefNum2","NULL","0","NULL","NULL","NULL","false","0","NULL","0","false","NULL","NULL","NULL","NULL","NULL","0","NULL","NULL","0","0","0","0","0","0","0","false","0","0","0","NULL","0"
"331","ARDocs","ArTerms","Terms","33","0","NULL","NULL","NULL","false","107","2009-01-09T01:20:23.000","0","false","115","115","115","NULL","160","0","NULL","NULL","0","0","0","0","0","0","0","false","0","0","0","10","0"
"332","ARDocs","Action","Action","33","0","NULL","NULL","12","true","0","NULL","0","false","6","0","22","6","24","0","NULL","6","2","2","2","0","0","0","1","false","0","0","1","8","0"
"333","ARDocs","ActionID","Action ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","102","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"334","ARDocs","ActionReasonName","Status Defined","33","0","NULL","NULL","12","true","0","NULL","0","false","14","1","22","14","160","0","NULL","14","2","2","0","0","0","0","0","false","0","0","1","8","0"
"335","ARDocs","ActionRsnID","Action Rsn ID","35","0","NULL","NULL","4","true","0","NULL","0","false","115","116","115","101","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","9","0"
"336","ARDocs","ActsCount","Activities","35","0","NULL","NULL","4","true","0","NULL","0","false","4","116","22","4","16","0","NULL","4","1","2","0","0","0","0","1","false","0","0","1","2","0"
"337","ARDocs","Amount","Amount","35","0","NULL","NULL","8","false","0","NULL","0","true","12","116","90","10","40","0","NULL","12","0","1","0","0","0","0","1","false","0","0","1","10","0"
"338","ARDocs","ApplyID","Apply ID","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","95","160","0","NULL","-1","2","2","0","0","0","0","0","false","0","0","0","9","0"
"339","ARDocs","ARBatchDate","AR Batch Date","33","0","NULL","NULL","91","false","0","NULL","0","false","115","116","115","100","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"340","ARDocs","ARBatchID"," AR Batch ID","35","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","99","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"341","ARDocs","ArTermsID","Terms","33","0","NULL","NULL","NULL","false","107","2009-01-09T01:20:23.000","0","false","115","115","115","NULL","160","0","NULL","NULL","0","0","0","0","0","0","0","false","0","0","0","10","0"
"342","ARDocs","ARTranType","Tran Type","35","0","NULL","NULL","4","true","0","NULL","0","false","119","120","4","15","52","0","NULL","119","2","2","0","2","0","0","1","false","0","0","1","8","0"
"343","ARDocs","ARTranTypeID","Tran Type ID","35","0","NULL","NULL","4","true","107","2009-01-09T01:21:14.000","0","false","119","120","4","15","52","0","NULL","119","2","2","0","2","0","0","0","false","0","0","1","5","0"
"344","ARDocs","AttachCount","Attach Count","35","0","NULL","NULL","4","true","0","NULL","0","false","5","116","22","5","20","0","NULL","5","1","2","0","0","0","0","1","false","0","0","1","2","0"
"345","ARDocs","BillToAttn","Bill To Attn","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","113","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"346","ARDocs","BOLNum","BOL Num","33","0","NULL","NULL","12","true","107","2009-01-08T12:29:21.000","0","false","22","116","22","22","80","0","NULL","22","2","2","0","0","0","0","1","false","0","0","1","12","0"
"347","ARDocs","BrandID","Brand ID","33","0","NULL","NULL","12","false","0","NULL","0","false","120","121","121","120","120","0","NULL","120","0","2","0","0","0","0","0","false","0","0","0","10","0"
"348","ARDocs","BrandName","Brand","33","0","NULL","NULL","-7","true","0","NULL","0","false","120","121","120","33","120","0","NULL","120","2","2","0","0","0","0","0","false","0","0","0","10","0"
"349","ARDocs","BusID","Bus ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","98","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"350","ARDocs","BusinessName","Business","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","97","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"351","ARDocs","BusSourceID","Bus #","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","49","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"352","ARDocs","CarrierID","Carrier ID","35","0","NULL","NULL","4","true","0","NULL","0","false","115","116","115","96","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","9","0"
"353","ARDocs","CarrierName","Carrier","33","0","NULL","NULL","12","true","0","NULL","0","false","115","116","115","95","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","10","0"
"354","ARDocs","CarrierSourceID","Carrier #","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","109","160","0","NULL","-1","2","2","0","0","0","0","0","false","0","0","0","10","0"
"355","ARDocs","Closed","Closed","34","0","NULL","NULL","-7","false","0","NULL","0","false","27","116","27","27","92","0","NULL","27","0","2","0","0","0","0","1","true","0","0","1","8","0"
"356","ARDocs","ClosedBy","Closed By","35","0","NULL","NULL","4","false","0","NULL","0","false","30","116","30","30","160","0","NULL","30","0","2","0","0","0","0","0","false","0","0","1","9","0"
"357","ARDocs","ClosedDate","Closed Date","33","0","NULL","NULL","91","false","0","NULL","0","false","28","116","28","28","96","0","NULL","28","0","2","0","0","0","0","1","false","0","0","1","10","0"
"358","ARDocs","ClosedOrig","Closed Orig","34","0","NULL","NULL","-7","false","0","NULL","0","false","115","116","115","94","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","3","0"
"359","ARDocs","ClosedPeriod","Closed Period","33","0","NULL","NULL","12","false","0","NULL","0","false","29","116","29","29","160","0","NULL","29","0","2","0","0","0","0","0","false","0","0","1","10","0"
"360","ARDocs","Comments","Comm.","33","0","NULL","NULL","12","true","0","NULL","0","false","115","116","115","93","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","10","0"
"361","ARDocs","CompanyID","Company ID","35","0","NULL","NULL","4","true","0","NULL","0","false","-1","-1","-1","51","160","0","NULL","-1","2","2","0","0","0","0","0","false","0","0","0","9","0"
"362","ARDocs","CompanyName","Company","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","92","160","0","NULL","-1","2","2","0","0","0","0","0","false","0","0","0","10","0"
"363","ARDocs","CompanySourceID","Company #","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","111","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"364","ARDocs","CostCenter","Cost Center","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","107","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"365","ARDocs","CreatedBy","Created By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","111","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"366","ARDocs","CreatedByName","Created By","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","110","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"367","ARDocs","CreatedDate","Created Date","33","0","NULL","NULL","93","false","0","NULL","0","false","115","116","115","109","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","14","0"
"368","ARDocs","CrossRefNum","Cross Ref Num","33","0","NULL","NULL","12","true","107","2009-01-09T01:21:40.000","0","false","21","8","22","21","76","0","NULL","21","2","2","2","0","0","0","1","false","0","0","1","10","0"
"369","ARDocs","CurrencyType","Currency","35","0","NULL","NULL","4","true","107","2009-01-09T01:21:25.000","0","false","115","116","115","20","68","0","NULL","115","2","2","0","0","0","0","2","false","0","0","0","9","0"
"370","ARDocs","CurrencyTypeID","Currency Type ID","35","0","NULL","NULL","4","true","107","2009-01-09T01:21:17.000","0","false","115","116","115","20","68","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","9","0"
"371","ARDocs","CurrentPerAmount","Current Per Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","123","124","123","33","160","0","NULL","123","0","2","0","0","0","0","0","false","0","0","1","10","0"
"372","ARDocs","CustID","Cust ID","35","0","NULL","NULL","4","false","107","2009-01-08T12:29:54.000","0","true","115","116","90","91","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"373","ARDocs","CustName","Customer","33","0","NULL","NULL","12","false","0","NULL","0","false","11","116","2","13","48","0","NULL","11","0","1","0","2","0","0","1","false","0","0","1","14","0"
"374","ARDocs","CustSourceID","Cust #","33","0","NULL","NULL","12","false","0","NULL","0","false","10","116","22","12","160","0","NULL","10","0","2","0","0","0","0","0","false","0","0","1","10","0"
"375","ARDocs","CustTerritory","Cust Territory","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","90","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"376","ARDocs","CustUser1","Cust User1","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","89","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"377","ARDocs","DateGone","Date Gone","33","0","NULL","NULL","91","false","0","NULL","0","false","-1","-1","-1","115","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"378","ARDocs","SyncDateReentered","Date Reentered","33","0","NULL","NULL","91","false","0","NULL","0","false","-1","-1","-1","116","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"379","ARDocs","DaysOld","Days Old","35","0","NULL","NULL","4","false","0","NULL","0","false","18","116","22","18","64","0","NULL","18","0","2","0","0","0","0","1","false","0","0","1","7","0"
"380","ARDocs","DCSourceID","DC Source ID","33","0","NULL","NULL","12","false","107","2009-01-08T12:30:34.000","0","false","-1","-1","-1","104","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"381","ARDocs","DiscAmount","Disc Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","53","54","0","NULL","-1","0","2","0","0","0","0","1","false","0","0","1","10","0"
"382","ARDocs","DiscDate","Disc Date","33","0","NULL","NULL","91","false","0","NULL","0","false","-1","-1","-1","54","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"383","ARDocs","DisputeAmount","Dispute Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","55","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"384","ARDocs","DocDate","Doc Date","33","0","NULL","NULL","91","false","0","NULL","0","true","16","116","6","16","56","0","NULL","16","0","1","0","2","0","0","1","false","0","0","1","10","0"
"385","ARDocs","Doctype","Doctype","33","0","NULL","NULL","12","false","0","NULL","0","true","15","116","10","30","100","0","NULL","15","0","1","0","2","0","0","1","false","0","0","1","5","0"
"386","ARDocs","DueDate","Due Date","33","0","NULL","NULL","91","false","0","NULL","0","true","17","7","11","17","60","0","NULL","17","0","1","0","2","0","0","1","false","0","0","1","10","0"
"387","ARDocs","EditedBy","Edited By ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","108","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"388","ARDocs","EditedByName","Edited By","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","107","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"389","ARDocs","EditedDate","Edited Date","33","0","NULL","NULL","93","false","0","NULL","0","false","115","116","115","106","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","14","0"
"390","ARDocs","ErrorDesc","Error Description","33","0","NULL","NULL","12","false","0","NULL","0","false","1","116","1","100","104","0","NULL","1","0","2","0","0","0","0","2","false","0","0","1","10","0"
"391","ARDocs","ErrorFlag","!","34","0","NULL","NULL","-7","false","0","NULL","0","false","0","116","0","0","4","0","NULL","0","0","2","0","0","0","0","2","false","0","0","1","1","0"
"392","ARDocs","ExchangeRate","Exchange Rate","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","56","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"393","ARDocs","ExchangeRateID","Exchange Rate ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","57","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"394","ARDocs","ExportToTPMS","Export To TPMS","34","0","NULL","NULL","-7","true","0","NULL","0","false","115","116","115","88","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","3","0"
"395","ARDocs","ExportTPMSBatchID","Export TPMS Batch ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","87","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"396","ARDocs","FactoryID","Factory ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","86","160","0","NULL","115","0","2","0","0","0","0","0","true","0","0","0","9","0"
"397","ARDocs","FactoryName","Factory","33","0","NULL","NULL","12","true","0","NULL","0","false","20","3","7","20","160","0","NULL","20","2","1","0","2","0","0","0","false","0","0","1","12","0"
"398","ARDocs","FactSourceID","Factory #","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","85","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","8","0"
"399","ARDocs","GLAcct","GL Acct","33","0","NULL","NULL","12","true","0","NULL","0","true","118","119","9","87","160","0","NULL","118","2","2","0","2","0","0","0","false","0","0","1","10","0"
"400","ARDocs","GLBatchID","GL Batch ID","35","0","NULL","NULL","4","true","0","NULL","0","false","118","119","118","86","160","0","NULL","118","2","2","0","0","0","0","0","false","0","0","0","9","0"
"401","ARDocs","Inactive","Inactive","34","0","NULL","NULL","-7","false","0","NULL","0","false","115","116","115","103","160","0","NULL","115","4","2","0","0","0","0","0","false","0","0","0","5","0"
"402","ARDocs","InVisible","Invisible","34","0","NULL","NULL","-7","false","0","NULL","0","false","115","116","115","104","160","0","NULL","115","4","2","0","0","0","0","0","false","0","0","0","3","0"
"403","ARDocs","IsMember","Is Member","34","0","NULL","NULL","-7","true","0","NULL","0","false","115","116","115","114","160","0","NULL","115","1","2","0","0","0","0","0","false","0","0","0","3","0"
"404","ARDocs","LastActDate","Last Act Date","33","0","NULL","NULL","93","false","0","NULL","0","false","-1","-1","-1","119","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","1","14","0"
"405","ARDocs","LastNoteDate","Last Note Date","33","0","NULL","NULL","93","false","0","NULL","0","false","26","116","26","26","160","0","NULL","26","0","2","0","0","0","0","0","false","0","0","1","14","0"
"406","ARDocs","LastNoteID","Last Note ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","82","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"407","ARDocs","MasterDocAmount","Master Doc Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","120","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"408","ARDocs","MasterDocDate","Master Doc Date","33","0","NULL","NULL","91","true","0","NULL","0","false","-1","-1","-1","121","160","0","NULL","-1","2","2","0","0","0","0","0","false","0","0","0","10","0"
"409","ARDocs","MasterDocID","Master Doc ID","33","0","NULL","NULL","12","true","0","NULL","0","false","115","116","115","81","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","11","0"
"410","ARDocs","MasterDocType","Master Doc Type","33","0","NULL","NULL","12","true","0","NULL","0","false","-1","-1","-1","123","160","0","NULL","-1","2","2","0","0","0","0","0","false","0","0","0","10","0"
"412","ARDocs","NextActID","Next Act ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","80","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"413","ARDocs","NoteID","Note ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","126","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"414","ARDocs","NotesCount","Notes","35","0","NULL","NULL","4","true","0","NULL","0","false","3","116","22","3","12","0","NULL","3","1","2","0","0","0","0","1","false","0","0","1","2","0"
"415","ARDocs","OffsetAmount","Offsets","35","0","NULL","NULL","8","true","107","2009-01-09T01:20:42.000","0","false","2","116","22","2","8","0","NULL","2","2","2","0","0","0","0","0","false","0","0","1","2","0"
"416","ARDocs","OffsetID","Offset ID","35","0","NULL","NULL","4","true","0","NULL","0","false","115","116","115","79","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","0","9","0"
"417","ARDocs","id","Sys ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","115","160","0","NULL","115","4","2","0","0","0","0","0","false","0","0","0","9","0"
"418","ARDocs","OIDAging","OID Aging","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","111","160","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","9","0"
"419","ARDocs","OIDExt","OID Ext","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","112","160","0","NULL","-1","4","2","0","0","0","0","0","false","0","0","0","9","0"
"420","ARDocs","OrderAmount","Order Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","127","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"421","ARDocs","OrderDate","Order Date","33","0","NULL","NULL","91","false","0","NULL","0","false","-1","-1","-1","128","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"422","ARDocs","OrderNum","Order Num","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","129","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"423","ARDocs","OrigAmount","Orig Amt","35","0","NULL","NULL","8","false","0","NULL","0","true","13","116","5","11","44","0","NULL","13","0","1","0","2","0","0","1","false","0","0","1","10","0"
"424","ARDocs","OrigARDocID","Orig ARDoc ID","35","0","NULL","NULL","4","true","0","NULL","0","false","118","119","118","81","160","0","NULL","118","2","2","0","0","0","0","0","false","0","0","1","9","0"
"425","ARDocs","OrigRefNum","Orig Ref","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","130","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"426","ARDocs","Owner2ID","Owner 2 ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","131","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"427","ARDocs","Owner3ID","Owner 3 ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","132","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"428","ARDocs","OwnerID","Owner ID","35","0","NULL","NULL","4","true","0","NULL","0","false","115","116","115","78","160","0","NULL","115","3","2","0","0","0","0","0","false","0","0","0","9","0"
"429","ARDocs","OwnerName","Owner","33","0","NULL","NULL","12","true","0","NULL","0","false","115","4","8","77","160","0","NULL","115","3","1","2","2","0","0","0","false","0","0","0","10","0"
"430","ARDocs","ParentID","Parent ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","76","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"431","ARDocs","ParentName","Parent","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","75","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"432","ARDocs","ParentSourceID","Parent Source ID","33","0","NULL","NULL","12","false","107","2009-01-08T12:34:18.000","0","false","115","116","115","74","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","14","0"
"433","ARDocs","PayCustName","Pay Cust","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","73","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"434","ARDocs","PaymentType","Payment Type","33","0","NULL","NULL","12","true","0","NULL","0","false","31","116","31","31","160","0","NULL","31","2","2","0","0","0","0","0","false","0","0","1","10","0"
"435","ARDocs","PaymentTypeID","Payment Type ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","72","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"436","ARDocs","glPostPeriod","Per To Post","33","0","NULL","NULL","12","true","0","NULL","0","false","118","119","118","73","100","0","NULL","118","2","2","0","0","0","0","1","false","0","0","1","8","0"
"437","ARDocs","POAmount","PO Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","115","116","115","70","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"438","ARDocs","PODate","PO Date","33","0","NULL","NULL","91","false","0","NULL","0","false","115","116","115","69","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"439","ARDocs","PONum","PO Num","33","0","NULL","NULL","12","false","0","NULL","0","false","23","116","23","23","84","0","NULL","23","0","1","0","2","0","0","1","false","0","0","1","10","0"
"440","ARDocs","glPostDate","Posted Date","33","0","NULL","NULL","91","false","0","NULL","0","false","118","119","12","70","160","0","NULL","118","0","2","0","0","0","0","0","false","0","0","0","10","0"
"441","ARDocs","PriorPerAmount","Prior Per Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","123","124","123","35","160","0","NULL","123","0","2","0","0","0","0","0","false","0","0","1","10","0"
"442","ARDocs","ProductGroup","Product Group","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","136","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"443","ARDocs","ProjectNumber","Project Number","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","138","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"444","ARDocs","ProNum","Pro Num","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","137","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"445","ARDocs","Reason","Reason","33","0","NULL","NULL","12","true","0","NULL","0","false","8","2","22","8","32","0","NULL","8","2","2","2","0","0","0","1","false","0","0","1","8","0"
"446","ARDocs","ReasonChangeDate","Reason Change Date","33","0","NULL","NULL","91","false","0","NULL","0","false","115","116","115","67","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"447","ARDocs","ReasonChangeReset","Reason Change Reset","34","0","NULL","NULL","-7","true","0","NULL","0","false","115","116","115","66","160","0","NULL","115","1","2","0","0","0","0","0","false","0","0","0","3","0"
"448","ARDocs","ReasonDesc","Rsn Desc","33","0","NULL","NULL","12","false","0","NULL","0","false","115","116","115","65","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"449","ARDocs","ReasonID","Reason ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","64","160","0","NULL","115","0","2","0","0","0","0","0","true","0","0","0","9","0"
"450","ARDocs","ReasonSubID","Sub Reason","35","0","NULL","NULL","4","true","0","NULL","0","false","115","5","115","63","160","0","NULL","115","2","2","0","0","0","0","0","false","0","0","1","9","0"
"451","ARDocs","ReasonSubName","Sub Reason","33","0","NULL","NULL","12","true","0","NULL","0","false","123","5","123","68","160","0","NULL","123","2","2","0","0","0","0","0","false","0","0","1","10","0"
"452","ARDocs","Reconciled","Reconciled","34","0","NULL","NULL","-7","false","0","NULL","0","false","115","116","115","62","160","0","NULL","115","4","2","0","0","0","0","0","false","0","0","0","3","0"
"453","ARDocs","RefChanged","Ref Changed","34","0","NULL","NULL","-7","false","0","NULL","0","false","115","116","115","61","160","0","NULL","115","4","2","0","0","0","0","0","false","0","0","0","3","0"
"454","ARDocs","RefNum","Ref Num","33","0","NULL","NULL","12","true","107","2009-01-08T12:37:03.000","0","true","9","116","3","9","36","0","NULL","9","2","2","0","2","0","0","1","false","0","0","1","10","0"
"455","ARDocs","ReportingAmount","Reporting Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","140","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"456","ARDocs","ReportingDisputeAmount","Reporting Dispute Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","141","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"457","ARDocs","ReportingOrigAmount","Reporting Orig Amount","35","0","NULL","NULL","8","false","0","NULL","0","false","-1","-1","-1","142","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"458","ARDocs","RmaNum","Rma Num","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","146","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"459","ARDocs","SalesPerson","Sales Person","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","144","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"460","ARDocs","SalesPersonID","Sales Person ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","143","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"461","ARDocs","Selected","Selected","34","0","NULL","NULL","-7","true","0","NULL","0","false","115","116","115","113","160","0","NULL","115","1","2","0","0","0","0","0","false","0","0","0","3","0"
"462","ARDocs","ShipToAttn","Ship To Attn","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","145","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"463","ARDocs","ShipToID","Ship To ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","69","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"464","ARDocs","ShipToSourceID","Ship To #","33","0","NULL","NULL","12","false","0","NULL","0","false","-1","-1","-1","70","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","10","0"
"465","ARDocs","SlsID","Sls ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","59","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"466","ARDocs","SlsName","Sales","33","0","NULL","NULL","12","true","0","NULL","0","false","19","6","22","20","72","0","NULL","19","2","2","0","0","0","0","1","false","0","0","1","8","0"
"467","ARDocs","SlsSourceID","Sales #","33","0","NULL","NULL","12","false","107","2009-01-08T12:38:23.000","0","false","115","116","115","58","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"468","ARDocs","Source","Source","33","0","NULL","NULL","12","false","0","NULL","0","true","118","119","118","59","160","0","NULL","118","0","2","0","0","0","0","0","false","0","0","1","10","0"
"469","ARDocs","SourceID","Source ID","33","0","NULL","NULL","12","false","107","2009-01-08T12:38:55.000","0","true","118","119","118","58","160","0","NULL","118","0","2","0","0","0","0","0","false","0","0","0","10","0"
"470","ARDocs","SplitFromOrigID","Split From Orig ID","35","0","NULL","NULL","4","false","0","NULL","0","false","-1","-1","-1","75","160","0","NULL","-1","0","2","0","0","0","0","0","false","0","0","0","9","0"
"471","ARDocs","SplitFromParent","Split From Parent","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","57","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
"472","ARDocs","SrcChkAmount","Src Chk Amt","35","0","NULL","NULL","8","false","0","NULL","0","false","115","116","115","56","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"473","ARDocs","SrcChkDate","Src Chk Date","33","0","NULL","NULL","91","false","0","NULL","0","false","115","116","115","55","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","10","0"
"474","ARDocs","SrcChkID","Src Chk ID","35","0","NULL","NULL","4","false","0","NULL","0","false","115","116","115","54","160","0","NULL","115","0","2","0","0","0","0","0","false","0","0","0","9","0"
